jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
196,3819.0,2,1409.0,1,3820.0,142.0,3962.0,1.0,143.0,1.0070422535211268,-1,1 16
247,4821.0,4,876.0,1,4822.0,90.0,4912.0,1.0,91.0,1.011111111111111,-1,20 22 19 21
97,1895.0,2,264.0,1,1896.0,27.0,1923.0,1.0,28.0,1.037037037037037,-1,1 4
76,1487.0,2,264.0,1,1488.0,27.0,1515.0,1.0,28.0,1.037037037037037,-1,2 9
21,408.0,4,166.0,1,410.0,17.0,427.0,2.0,19.0,1.1176470588235294,-1,11 7 10 9
188,3660.0,2,66.0,1,3662.0,7.0,3669.0,2.0,9.0,1.2857142857142858,-1,28 27
187,3641.0,4,359.0,1,3643.0,36.0,3679.0,2.0,38.0,1.0555555555555556,-1,12 26 24 23
85,1663.0,2,5935.0,1,1664.0,595.0,2259.0,1.0,596.0,1.0016806722689076,-1,14 10
129,2513.0,2,66.0,1,2528.0,7.0,2535.0,15.0,22.0,3.142857142857143,-1,21 15
70,1366.0,1,2799.0,1,1367.0,280.0,1647.0,1.0,281.0,1.0035714285714286,-1,15
103,2007.0,4,876.0,1,2008.0,90.0,2098.0,1.0,91.0,1.011111111111111,-1,2 7 3 6
175,3405.0,2,66.0,1,3407.0,7.0,3414.0,2.0,9.0,1.2857142857142858,-1,27 26
147,2855.0,2,5935.0,1,2857.0,592.0,3449.0,2.0,594.0,1.0033783783783783,-1,2 1
180,3504.0,4,166.0,1,3505.0,18.0,3523.0,1.0,19.0,1.0555555555555556,-1,27 1 2 26
140,2726.0,2,5935.0,1,2727.0,592.0,3319.0,1.0,593.0,1.0016891891891893,-1,21 22
90,1763.0,4,359.0,1,1767.0,36.0,1803.0,4.0,40.0,1.1111111111111112,-1,16 3 17 6
150,2915.0,4,2905.0,1,2916.0,291.0,3207.0,1.0,292.0,1.0034364261168385,-1,27 28 10 12
37,719.0,8,1790.0,1,720.0,179.0,899.0,1.0,180.0,1.005586592178771,-1,23 22 21 12 11 13 5 24
53,1037.0,1,885.0,1,1039.0,89.0,1128.0,2.0,91.0,1.0224719101123596,-1,20
24,468.0,2,66.0,1,470.0,7.0,477.0,2.0,9.0,1.2857142857142858,-1,9 7
